word,count,doc_freq,weighted_count
blindness,5905,2016,3465942.0
eliminating,5582,4652,3464571.0
train,6468,4197,3462237.0
remaining,5804,5151,3456181.0
look forward,7341,6709,3455104.0
worry,6862,5602,3453239.0
forum,6682,3704,3450537.0
mainly,6081,5005,3449936.0
life expectancy,5479,2653,3449254.0
rep,6370,3672,3446055.0
preventive care,4244,2988,3445240.0
summary,6983,5770,3440887.0
james,7922,4689,3440443.0
appear,6523,5523,3440098.0
occurred,5933,4977,3439673.0
agree,6216,5055,3439457.0
variation,5609,3749,3439000.0
health promotion,4642,2662,3438339.0
tooth decay,5241,3088,3436657.0
one health,5027,2236,3436625.0
menopause,2530,589,3434899.0
biotechnology,9052,5352,3432561.0
reader,6884,4461,3430807.0
vast,6075,5436,3429591.0
disease management,4415,2952,3427618.0
reduce risk,5673,4628,3427562.0
featured,5898,4967,3423724.0
cnn,5519,2532,3423266.0
monkeypox,6021,1860,3421860.0
perfect,6712,5316,3420809.0
saved,6186,4837,3419397.0
thomas,6147,3935,3418951.0
francisco,7574,4195,3418870.0
asset,6932,4177,3418837.0
definition,5343,3187,3414741.0
oregon,5736,3024,3410707.0
preparing,6038,5249,3409188.0
epidemiologist,5441,4147,3405405.0
entity,5104,3853,3402578.0
chief minister,3431,1214,3402092.0
cash,6920,3103,3400181.0
surgical,7523,3327,3397502.0
maryland,6529,3264,3396270.0
sur,6682,1807,3395788.0
carried,5269,3925,3391447.0
amr,5135,1133,3390982.0
sexually transmitted,4823,2584,3389121.0
toilet,4866,1814,3387232.0
planned,5991,4748,3384519.0
tourism,5497,2001,3384075.0
attendee,4822,3236,3383179.0
sold,6578,4809,3377964.0
examination,5732,3821,3375687.0
syndrome,6879,3789,3375320.0
fauci,6952,1740,3373299.0
int,6867,3800,3367628.0
usd billion,5674,1704,3363006.0
journalist,6758,4824,3360770.0
health leader,5055,3848,3360215.0
casos,5245,1530,3360008.0
par,6163,2108,3359557.0
vaccine candidate,4958,2075,3359234.0
lose,6626,5014,3356783.0
environmental protection,5331,4218,3356707.0
authorized,5935,4966,3350085.0
coast,7574,4441,3348763.0
raw milk,5331,1404,3344948.0
tonight,12011,7352,3344314.0
confirmed case,5194,3946,3343871.0
health minister,3677,2363,3342519.0
contributor,5863,5248,3341704.0
visitor,5179,3271,3340068.0
genome,6046,2017,3337447.0
wellbeing,4922,3386,3337317.0
wash,6209,3318,3335496.0
baseline,6687,2756,3334210.0
ranging,6027,5134,3332610.0
closed,6637,4860,3332312.0
obligation,8168,7050,3332306.0
chronic condition,5154,3660,3330944.0
hamas,8409,3056,3329372.0
non profit,6623,5436,3319272.0
gvn,12039,563,3317227.0
chws,3610,550,3316219.0
help people,6325,5267,3315952.0
warned,4683,4024,3312861.0
minister health,3949,2372,3311520.0
winning,6506,5593,3307265.0
arizona,6597,3456,3306787.0
peter,6937,4246,3304459.0
piece,6883,5423,3304134.0
abstract,5633,3843,3302707.0
completely,5992,5255,3301769.0
community member,4535,3486,3301593.0
community engagement,4675,3585,3301591.0
presidential,6172,4356,3300720.0
remarkable,5760,5063,3293630.0
maker,6016,4875,3292770.0
van,5855,3051,3292376.0
participated,4241,3622,3291016.0
chief medical,6709,4706,3290494.0
written,6022,5116,3288945.0
diversity,5147,3302,3287850.0
transfer,4956,3202,3284796.0
registration,6863,4372,3284388.0
truck,7771,3418,3282817.0
apr,4783,3767,3282561.0
industrial,6609,4829,3280695.0
qualified,6509,5661,3280692.0
listen,7343,5796,3280415.0
today announced,8743,8454,3280019.0
anticipated,7387,5565,3277911.0
possibility,6374,5192,3276267.0
geography,4975,3212,3272237.0
hub,5415,4109,3269983.0
eradication,4880,2628,3269928.0
pediatrics,6825,4351,3268579.0
ottawa,4076,1979,3266390.0
study published,5633,5118,3266113.0
emerged,4676,4086,3265824.0
hazard,5684,3598,3264366.0
pressing,5451,5057,3263136.0
artificial intelligence,5763,3961,3262492.0
indoor,4873,2309,3260796.0
indicating,4996,3667,3260662.0
politics,5722,4408,3260624.0
fatal,6208,5150,3257996.0
smart,6108,4134,3257253.0
better health,4939,4369,3256579.0
health impact,5385,3785,3255223.0
happens,7198,6254,3254514.0
fun,6983,5002,3252351.0
harm reduction,5942,2065,3251131.0
scope,5249,4433,3250459.0
suicide,6864,2319,3248403.0
demonstrating,5385,4602,3246135.0
diarrhea,6623,3613,3245660.0
life science,6881,3834,3243051.0
organ,8786,4292,3241740.0
health secretary,4650,3317,3240556.0
rely,5782,5284,3240446.0
antigen,6060,2332,3239384.0
consensus,4487,3144,3238956.0
removed,5828,4777,3238610.0
mutation,5510,2491,3237581.0
pandemic preparedness,5687,2988,3236666.0
tobacco product,7569,4035,3235381.0
reflecting,4281,3793,3233802.0
chief executive,6928,5859,3232253.0
listening,7864,5529,3232109.0
upper,7801,5242,3225884.0
school medicine,6126,4056,3225828.0
patient outcome,5237,3850,3224493.0
web,5259,3674,3221869.0
aged year,4663,2577,3220161.0
traffic,7752,4589,3219280.0
domain,4696,2534,3218655.0
pas,6682,5165,3215477.0
english,5496,3866,3214221.0
celebration,5930,3914,3211996.0
absolutely,6804,5353,3211923.0
tambi,5927,2613,3211842.0
large scale,5050,4199,3207675.0
unknown,6372,5347,3207148.0
enables,5923,5264,3206793.0
sponsor,7214,4302,3205864.0
height,5756,3302,3205579.0
access care,4698,3865,3200138.0
prominent,5293,4673,3199972.0
density,4591,2278,3199519.0
missing,6106,4457,3198200.0
downtown,5355,3328,3197913.0
enterprise,6046,4068,3197041.0
signal,5826,4184,3194904.0
fine,6590,5159,3194226.0
med,5987,2488,3193310.0
contrast,5273,3899,3192215.0
human health,5603,4049,3190485.0
bat,5504,1581,3189732.0
emphasizing,4597,4154,3188316.0
atlanta,6953,4266,3187989.0
relative,5531,3676,3187545.0
mile,7209,5281,3187284.0
permanent,6347,4501,3186456.0
singh,4145,1699,3186016.0
iii,6730,3803,3185735.0
accord,3401,1857,3185428.0
switzerland,4402,3124,3185047.0
adjusted,5223,2365,3182540.0
film,6339,2776,3178667.0
end user,4490,2545,3176068.0
expense,5477,3575,3175365.0
contra,4857,2103,3174541.0
pleased,6762,5992,3174300.0
continent,4997,3409,3174136.0
ser,5356,2660,3172185.0
sept,7162,4302,3171454.0
explains,6018,4882,3170249.0
extremely,6095,5199,3169762.0
ideal,5551,4394,3168054.0
vulnerable population,5170,4409,3166196.0
father,6746,3893,3164073.0
preventable disease,4664,3406,3161442.0
gift,7569,3585,3161006.0
satisfaction,5004,3324,3157663.0
kill,6571,5151,3157047.0
holiday,7269,3911,3156502.0
san francisco,7118,3874,3154898.0
estate,5212,1868,3154562.0
knew,6233,4854,3154157.0
scheduled,5167,4322,3152813.0
toxic,6068,4017,3151185.0
guy,8356,5547,3150408.0
spain,5390,2918,3149992.0
headache,6234,4655,3142846.0
anniversary,5828,3277,3136353.0
valued,5806,4012,3134939.0
disease like,5745,5103,3132991.0
asian,5562,3321,3131819.0
cluster,4914,1807,3130184.0
differ,8878,6417,3128187.0
telehealth,4691,2750,3127193.0
exactly,7163,6020,3125607.0
six month,6054,4272,3124765.0
sudan,4477,1549,3123535.0
processing,5669,3694,3121868.0
devastating,6431,5470,3120789.0
mar,5341,3671,3118383.0
landmark,4359,3669,3117530.0
public private,4676,3667,3116699.0
caribbean,4428,1860,3116242.0
pdf,4664,3211,3113971.0
hospitalized,6012,4390,3111834.0
flu vaccine,4820,2288,3111752.0
necessarily,5748,5435,3110469.0
festival,6254,2650,3109400.0
cause death,5839,4809,3109261.0
higher risk,5114,4237,3108744.0
frequent,5356,4340,3108692.0
vaccination program,4359,2993,3105708.0
sampling,4350,2212,3105465.0
new delhi,3388,2781,3103735.0
remained,4915,4201,3102893.0
predict,6430,4594,3099059.0
seems,6440,5519,3098718.0
extend,5089,4704,3097459.0
parameter,4467,1618,3095089.0
enter,5609,4980,3094620.0
exam,5512,2622,3091751.0
trauma,6849,3427,3089538.0
floor,5111,3442,3087622.0
lived,5423,4391,3086379.0
waiting,6066,4828,3085157.0
health said,4522,4287,3084702.0
slow,6735,4917,3083880.0
stopped,5566,4721,3082473.0
livestock,4733,2339,3081779.0
john hopkins,5588,3625,3080253.0
italy,4698,2607,3079834.0
earned,6074,5089,3079825.0
health intervention,4056,3260,3079587.0
massive,6240,5379,3078450.0
title,6779,3758,3078078.0
treatment option,6280,4804,3077447.0
struggling,5193,4461,3077235.0
hiv prevention,3629,1841,3076900.0
renowned,6359,5316,3075830.0
adequate,5065,4059,3074943.0
playing,6266,5166,3074743.0
confirmation,5557,3885,3073866.0
next year,5214,4574,3073680.0
vacunaci,4447,1419,3073083.0
creation,4887,4064,3072063.0
according center,4763,4618,3071849.0
isolation,5340,3105,3071626.0
lie,5601,4599,3071600.0
episode,5750,3171,3071162.0
entry,5035,3799,3068522.0
smaller,5264,4252,3066842.0
stability,5192,3652,3065703.0
actionable,5288,4439,3060731.0
epidemiological,4666,2864,3060189.0
carrier,4222,1896,3059659.0
inclusive,4548,3749,3059521.0
resulted,5111,4345,3059036.0
moved,5331,4723,3058385.0
coronavirus,4821,3021,3058104.0
injection,5486,3386,3053730.0
nile virus,4057,1506,3051196.0
storage,5773,3660,3050030.0
attempt,5086,4039,3049388.0
low middle,4895,3596,3048915.0
guest,6209,4572,3048863.0
roughly,5713,5090,3047588.0
mobility,4195,1979,3046257.0
fentanyl,6169,1980,3045132.0
navigate,4848,4312,3044283.0
forefront,5650,5355,3043928.0
amendment,4451,2463,3043323.0
fluoridated,4004,1890,3042334.0
encourages,4874,4394,3039133.0
prize,6908,3223,3037560.0
immunization program,3677,2106,3037042.0
elevated,5264,3627,3035571.0
gone,6152,5263,3035529.0
asking,6440,5423,3035411.0
locally,4765,3958,3033369.0
would like,5850,5364,3030809.0
cost effective,4843,4231,3029984.0
persistent,5401,4046,3029815.0
geographic,4954,3285,3029289.0
pediatrician,4826,3234,3026598.0
indicates,4819,3836,3025985.0
lowest,5109,3587,3024329.0
gujarat,3109,636,3023809.0
internet,5852,3066,3023601.0
parasite,5282,1784,3021623.0
hall,6250,4191,3021021.0
wind,9041,4661,3018759.0
certainly,6225,5092,3013755.0
registry,4433,1558,3012521.0
help prevent,4805,4083,3011920.0
critical role,4860,4383,3008219.0
pulmonary,8886,2867,3007694.0
organized,4504,3853,3005639.0
compare,5898,3328,3005173.0
fill,5236,4611,3004427.0
surgeon general,4988,2094,3004091.0
bar,6227,4303,3003699.0
spray,7693,2872,3002896.0
inequity,4386,3141,3001917.0
box,5426,3829,3000304.0
initially,4931,4484,2998663.0
leaf,5914,3385,2998203.0
child age,4573,3597,2995499.0
lipid,4310,1572,2995051.0
teacher,5667,3190,2994955.0
integrity,5208,3500,2994271.0
please contact,5990,5690,2993865.0
scheme,3691,2254,2993863.0
bir,6379,974,2993657.0
competition,5558,3806,2992980.0
sponsored,5790,4703,2992870.0
workplace,5640,3386,2991500.0
immune response,5207,3006,2989818.0
linkedin instagram,3345,3314,2987139.0
similarly,4166,3335,2986949.0
processed food,5972,2501,2986127.0
solely,4548,4347,2984977.0
utility,5009,2893,2984115.0
scenario,5188,3272,2983481.0
advisory committee,5370,2574,2982445.0
human case,4321,2679,2982306.0
supreme,5293,2863,2981161.0
educator,4450,3269,2980259.0
stable,4618,3728,2978933.0
unprecedented,5580,4965,2978850.0
integrate,4081,3390,2978821.0
avian flu,4112,1957,2978783.0
bias,4579,2665,2978009.0
french,5061,2791,2977859.0
except,6918,6192,2977005.0
latin,4997,3368,2975391.0
bloomberg,5228,3096,2975204.0
urgent need,5277,4691,2975011.0
socioeconomic,4090,2449,2973362.0
journalism,5791,2432,2969832.0
aligned,4533,3546,2969746.0
accountability,4529,3466,2969233.0
plastic,6892,2483,2968070.0
mississippi,5360,2148,2966309.0
licensed,5770,4420,2965681.0
founding,5118,4022,2964234.0
accepted,4773,4221,2963332.0
non communicable,3854,2349,2962922.0
cardiac,5772,2432,2962425.0
hiv infection,3898,2144,2959204.0
plant based,4841,1791,2958895.0
among child,4445,3227,2957347.0
submission,5694,3934,2956959.0
distinguished,5323,4236,2955762.0
involve,5757,5186,2955571.0
jurisdiction,4597,2918,2953433.0
sen,4889,2796,2952023.0
naturally,5467,4012,2950194.0
data driven,4777,3412,2949788.0
study conducted,4935,3546,2948760.0
complexity,4704,3788,2947723.0
inspire,4998,3997,2946962.0
leading cause,6392,5440,2941993.0
sensitive,5449,4014,2939865.0
optimize,5601,4526,2939494.0
perception,4435,2427,2939243.0
comfort,5728,3457,2938655.0
closer,5868,5102,2936155.0
generated,4376,3396,2935565.0
looked,5830,4874,2934632.0
opened,4748,4006,2934056.0
feedback,4671,3315,2931764.0
appears,5677,4892,2931658.0
stem,5557,3704,2931027.0
fuel,5733,4373,2927576.0
safeguarding,4228,3830,2925609.0
voluntary,4443,2826,2924683.0
houston,6832,2616,2924065.0
woman health,4472,2887,2921304.0
severity,5113,3690,2920918.0
enfermedades,4258,1797,2918481.0
maintenance,5427,3172,2917526.0
task force,4408,2509,2916389.0
sus,5079,2388,2915646.0
tnx,9281,410,2915278.0
occurring,5123,4650,2914474.0
mmr vaccine,5527,2582,2914239.0
align,4833,3888,2912471.0
promotes,4761,4159,2911902.0
international health,3603,2562,2911001.0
vaccinate,4714,3681,2909675.0
reveals,6028,4371,2908838.0
backed,5638,4905,2908552.0
origin,5464,3234,2907400.0
labor,5579,3984,2907189.0
route,5176,3391,2904872.0
fatigue,5121,3962,2904626.0
suggesting,5159,4313,2901123.0
miss,6118,4621,2896681.0
log,4024,2519,2894798.0
cepi,4016,702,2890697.0
consultant,4631,3446,2889096.0
shop,6368,4427,2888929.0
inquiry,6790,6117,2886811.0
dentistry,4820,1657,2886712.0
wake,5220,4137,2885465.0
health sector,3457,2541,2883270.0
annual growth,3840,2008,2883092.0
swift,4193,3346,2882499.0
turned,5643,4999,2881149.0
level fluoride,3984,1856,2877947.0
monthly,4761,3541,2876874.0
southeast,4803,3433,2876611.0
wood,5688,4216,2875461.0
pouch,4434,1483,2873968.0
americorps,7453,409,2873804.0
std,4872,1267,2872294.0
incident,6168,4177,2872011.0
evaluating,5066,4267,2870065.0
handle,4958,4276,2866326.0
threatening,6471,5490,2865858.0
profession,4544,2859,2864549.0
raise awareness,4393,3970,2863782.0
impacting,5832,5268,2862240.0
pharmaceutical company,5351,4081,2859790.0
ill,5386,4274,2859306.0
advertising,6170,3250,2859010.0
access health,3899,2928,2855864.0
water supply,4859,3139,2854793.0
sarah,5538,3239,2854719.0
health strategy,3902,3213,2853959.0
ceremony,4475,3059,2853026.0
cup,5733,2765,2850278.0
risk uncertainty,9152,5312,2848511.0
compassion,5274,2872,2848022.0
subscribe,4728,3444,2846171.0
faith,4963,3275,2844171.0
synthetic,5402,2324,2842191.0
municipal,3879,2607,2841737.0
federal agency,4352,3502,2840085.0
rank,4836,3589,2838870.0
spirit,5230,3818,2838687.0
loved,5911,4781,2838265.0
statewide,4622,3549,2837122.0
reverse,4795,3849,2835985.0
conducting,4615,4215,2835284.0
diagnosis treatment,4740,3535,2833121.0
urging,4951,4522,2832390.0
analyze,4567,3504,2831702.0
thereby,4298,3713,2831183.0
intensive,4797,3486,2830696.0
reuters,4532,2776,2829653.0
decided,5220,4478,2827171.0
lyme disease,4522,1567,2826660.0
minimum,4537,2960,2823240.0
pointed,4066,3588,2823062.0
clean water,3914,2631,2822702.0
placed,4766,4032,2822524.0
worm,4287,734,2822335.0
million child,4352,2686,2822215.0
expression,5532,4230,2820586.0
executive officer,6446,5321,2820094.0
separate,4755,4051,2818787.0
listed,5074,4299,2813869.0
worse,5834,4864,2811530.0
chairman,5402,4156,2811506.0
local news,8516,7981,2810483.0
engineering,4708,3396,2808864.0
child hospital,6798,3285,2808702.0
protection agency,4559,3803,2808412.0
onset,4661,2976,2808340.0
rural area,4030,2932,2808059.0
catch,5308,4117,2806886.0
psychological,4432,2543,2806067.0
temple,3477,1203,2804227.0
abu,3142,890,2803669.0
medical device,7417,5165,2801609.0
trip,5251,3832,2801101.0
teaching,5223,3835,2799054.0
soil,4748,2447,2798805.0
discovered,5447,4518,2798583.0
designation,7181,3287,2798555.0
properly,5380,4380,2797972.0
combine,5205,4711,2797140.0
acquisition,5075,3198,2794667.0
obtain,5498,4818,2794573.0
inflammatory,5153,2746,2794067.0
maximum,5231,3728,2792728.0
ngo,3689,2119,2792213.0
tonix,9005,418,2792065.0
demonstrates,4943,4527,2791153.0
informed decision,4671,4093,2791081.0
okay,7606,4938,2789256.0
survivor,6147,2932,2788527.0
malnutrition,4572,1908,2788136.0
strip,4974,2929,2787975.0
handling,4671,3599,2786392.0
healthy food,4449,2736,2784692.0
headline,5266,4672,2783879.0
traveler,4513,2829,2781681.0
narrative,4721,3325,2780270.0
rose,5275,3603,2779979.0
bureau,4710,3349,2779819.0
agricultural,4731,2784,2779770.0
aiming,4567,4211,2778437.0
originally published,3580,3514,2776273.0
elect,7156,4481,2774771.0
mosquito borne,5059,2568,2774202.0
glucose,6325,2077,2773551.0
fourth,5123,3891,2772992.0
scott,6933,4639,2772297.0
according world,4933,4715,2768859.0
safe effective,5374,4706,2767724.0
kitchen,5954,2953,2766391.0
sell,6365,4781,2764632.0
fluoride water,4432,2153,2764565.0
trillion,4826,2977,2764310.0
care patient,4893,4037,2763762.0
seattle,5188,2343,2763273.0
referred,4298,3789,2763033.0
davis,4640,2543,2762241.0
combating,4504,4114,2761702.0
beneficial,4925,4037,2759357.0
planet,5090,3744,2758933.0
super,5780,3620,2758900.0
mouth,5037,3743,2755779.0
formula,6171,2914,2755758.0
grateful,5222,4546,2755291.0
everybody,6684,5361,2752608.0
stressed,3591,3205,2750353.0
chikv,4570,580,2750266.0
paris,4664,2482,2749956.0
acquired,5563,3506,2749177.0
farmer market,2396,783,2748661.0
human right,4001,2812,2744929.0
invasive,6383,3183,2744507.0
seem,5547,4947,2744478.0
match,5174,3252,2743332.0
warm,6964,4748,2739201.0
familiar,3792,2951,2738750.0
new case,3917,2954,2737161.0
delivers,5592,4657,2735483.0
medical research,4914,3463,2735463.0
collaborating,4481,4149,2734287.0
british,4722,3366,2732656.0
confirm,4565,3871,2732031.0
meningitis,4377,1764,2729923.0
eventually,5209,4639,2729341.0
retail,4546,3304,2727695.0
collect,4383,3746,2727017.0
supreme court,4859,2564,2726739.0
increased risk,5142,3914,2725728.0
measles vaccine,5153,2769,2725542.0
payer,3563,1811,2723657.0
yesterday,7912,6014,2723221.0
outpatient,5299,3283,2721836.0
prevalent,4888,4030,2721599.0
pertussis,4589,1563,2721495.0
featuring,5130,4421,2721085.0
elected,4870,3947,2720926.0
study found,4458,3693,2719847.0
disruption,4437,3717,2719177.0
coordinator,4740,3505,2718922.0
prevention control,3787,2814,2718730.0
analyst,4908,3834,2717970.0
contributes,4318,3881,2717702.0
heart attack,4965,2448,2717253.0
grown,4851,4097,2717140.0
hispanic,4611,2452,2716162.0
outstanding,4677,3495,2714984.0
calculated,4246,2402,2714695.0
classification,3906,1919,2713655.0
rating,5144,2616,2712533.0
derived,4489,3237,2710684.0
tap,5242,3653,2709241.0
supportive,4265,3618,2707938.0
immunisation,2884,1216,2707756.0
mixed,4469,3203,2705400.0
enabled,4352,3330,2705067.0
uptake,4421,2807,2703395.0
sought,3943,3581,2702349.0
copy,4605,3614,2699806.0
daniel,5197,2911,2699493.0
richard,5439,4094,2697008.0
work together,4072,3782,2695313.0
illegal,5062,3264,2695121.0
whatever,5586,4535,2695046.0
involvement,4064,3314,2694681.0
attend,5021,3912,2694668.0
nose,4695,3456,2693831.0
permission,3608,2989,2691254.0
gavi,3855,1569,2690377.0
thrive,5171,4143,2689588.0
influenza virus,4703,2131,2686994.0
new mexico,4881,2660,2686656.0
health family,2739,1826,2685843.0
equipped,4254,3839,2685695.0
recognizes,4598,3775,2685625.0
marked,4515,4072,2685620.0
visiting,5018,4346,2684470.0
real estate,4408,1261,2684351.0
minority,4306,2915,2683858.0
sweden,4320,2112,2683466.0
subsequent,5186,4107,2683338.0
tend,4527,3664,2683278.0
overcome,4788,4347,2682738.0
ease,3917,3333,2681255.0
insulin,5587,1750,2681109.0
counseling,3927,2574,2679502.0
four year,4215,3417,2679166.0
official say,5789,4695,2678874.0
rna,6252,1871,2678869.0
investigate,4928,4053,2676522.0
nasdaq,7205,5192,2675661.0
high blood,5517,2945,2675416.0
exceptional,5229,4761,2674822.0
wildlife,4777,2501,2670703.0
impactful,4628,4076,2669040.0
trachoma,3234,605,2665132.0
healthcare infrastructure,3522,2385,2664159.0
young adult,5464,2783,2662521.0
staffing,4098,2619,2662095.0
filtration,4365,1473,2661132.0
globe newswire,11675,11443,2659365.0
one thing,5293,4472,2658890.0
secretary robert,4689,4145,2656503.0
ethic,4573,2769,2654158.0
pradesh,3055,1225,2654113.0
pioneering,5219,4010,2653289.0
health social,3968,3073,2653125.0
protect public,4708,4196,2652950.0
wildfire,4523,2061,2651493.0
consuming,4246,3253,2651338.0
afghanistan,3489,1431,2650642.0
feeding,4892,2232,2649577.0
attitude,4013,2070,2646008.0
make informed,4371,3917,2645374.0
pipeline,5934,4041,2644875.0
health related,3675,2686,2644007.0
violation,5493,1661,2640896.0
peace,5946,4314,2640715.0
subscription,4226,2447,2640435.0
visual,4105,2446,2640059.0
granted,5495,4321,2639349.0
mais,5383,1361,2637325.0
play crucial,4103,3742,2636437.0
battle,5629,4616,2633506.0
declined,3966,3577,2633465.0
thrilled,4795,4288,2632156.0
medical professional,4950,3291,2631694.0
reminder,4625,3800,2631340.0
threshold,3907,2621,2630702.0
meant,4541,4155,2628889.0
rio,4018,1560,2628505.0
maha,5279,1256,2627642.0
iowa,4713,2158,2627243.0
veterinarian,5133,2333,2626978.0
sea,5058,3316,2626934.0
usaid,4273,1441,2624833.0
evolution,4087,2704,2624617.0
minor,4542,3485,2624532.0
capture,3958,2999,2623826.0
directed,4773,4181,2622367.0
clearly,4775,4127,2619659.0
department agriculture,4426,3394,2619241.0
closing,5010,3540,2618840.0
religious,3810,2216,2618178.0
legislative,4177,3298,2618008.0
institutional,4022,3146,2616463.0
outlook,4233,3057,2615880.0
lifetime,5291,4287,2613711.0
statistically,4380,2658,2613389.0
etc,4296,3223,2612767.0
humanity,4802,3781,2612766.0
local community,3794,3295,2611232.0
beyfortus,3438,236,2611009.0
absence,4284,3298,2609532.0
denver,4924,1867,2609424.0
generate,4672,3932,2608720.0
capitol,6239,3600,2608071.0
information please,6735,5916,2606163.0
inaugural,3747,2631,2606079.0
ram,2865,996,2605207.0
owned,5886,4683,2604678.0
federal health,3534,3018,2604275.0
feed,5282,3930,2602017.0
genomic,4678,2186,2600530.0
least one,4431,3658,2600467.0
alaska,4038,2249,2599518.0
influenced,3988,3021,2598544.0
adam,4992,3092,2597843.0
fan,5881,3921,2597008.0
facebook linkedin,2897,2877,2595126.0
removing,4665,3935,2595096.0
studied,4856,4042,2592082.0
health facility,3756,2331,2590873.0
earth,5682,3261,2590831.0
explain,5431,4544,2590807.0
anthony,5543,3074,2589083.0
east africa,3569,2537,2585835.0
perform,4593,3632,2584946.0
immigrant,4261,2316,2583940.0
tick borne,4070,1055,2583865.0
milligram,3736,1742,2583712.0
precaution,4577,3699,2580994.0
municipality,3519,2041,2580839.0
sufficient,4167,3501,2580826.0
side effect,6713,3864,2578978.0
mary,5049,3195,2577604.0
tom,5618,3769,2576919.0
appeal,4238,3195,2576536.0
mike,5764,4365,2576323.0
grocery,4931,3494,2575901.0
service line,5681,1107,2575358.0
actor,5002,3342,2575227.0
avenue,5311,4332,2572898.0
fastest,4302,2961,2571880.0
wish,6022,3302,2571439.0
emphasize,4089,3714,2569937.0
exist,4405,3961,2568799.0
proprietary,6274,4605,2567837.0
fiber,5015,1887,2567532.0
forest,4514,1948,2567053.0
seed,5141,2489,2566530.0
liver disease,6322,2180,2564108.0
rigorous,4559,3938,2562017.0
survival,4902,3061,2560741.0
speech,5086,3126,2560292.0
spanish,4399,2956,2558560.0
market share,3863,2171,2557175.0
algorithm,3867,2212,2556330.0
cited,3904,3139,2554717.0
health director,3087,2005,2554021.0
input,4172,3116,2554018.0
prof,4535,2127,2553929.0
extension,3928,2470,2553195.0
abc,6366,3328,2552520.0
allocation,3610,2723,2551887.0
ranking,5561,2467,2551509.0
circumstance,5554,4979,2551446.0
family member,4541,3720,2550422.0
counter,4821,3797,2549969.0
tested positive,3812,2751,2549087.0
look like,6097,5190,2548778.0
lockdown,3956,2286,2548741.0
insecurity,4141,2674,2547838.0
examined,3957,2968,2547460.0
emory,2318,943,2546274.0
alabama,4449,2072,2545034.0
prweb,3458,1796,2544904.0
passion,4465,3871,2544764.0
worst,5070,4410,2544510.0
voted,4258,3103,2544419.0
compassionate,4432,3406,2544036.0
emergency preparedness,2944,1585,2543626.0
wrong,5721,4467,2542907.0
neurological,5882,3164,2541915.0
austin,4786,2265,2541811.0
dave,3876,2269,2540937.0
dari,3718,1252,2540731.0
state department,4147,3402,2539884.0
favorite,5849,4442,2538234.0
kentucky,4797,2184,2536057.0
materially,7774,5595,2535340.0
profound,4297,3834,2534683.0
monarez,2460,335,2534502.0
per day,4733,2764,2533622.0
fluid,5222,3184,2532616.0
instrument,4072,2602,2532519.0
merck,4606,1967,2529666.0
regimen,4538,2374,2527190.0
health resource,3746,2786,2526679.0
societal,4156,3314,2525244.0
president elect,6486,3960,2524473.0
iron,5307,1659,2524430.0
amazing,4799,3911,2524073.0
health association,3592,2686,2523767.0
operates,4886,4075,2523381.0
dean,4635,3418,2521928.0
documented,3823,3261,2521775.0
posed,4216,3576,2521583.0
ultra,4588,2457,2519978.0
indication,5602,4176,2519681.0
biology,4896,3516,2519469.0
validation,3794,2347,2519410.0
migrant,4196,2000,2519292.0
hormone,4470,2149,2518580.0
artist,4570,2527,2517311.0
gram,5359,2222,2515430.0
pill,5037,2428,2514852.0
testament,4216,3895,2514842.0
philadelphia,6246,2741,2514777.0
partnering,4773,4390,2514431.0
wife,4970,3846,2514152.0
rehabilitation,3796,2076,2511532.0
contaminant,4607,2291,2511178.0
knowing,4765,4221,2510322.0
cap,4367,2692,2508683.0
submit,4355,3537,2508341.0
emergence,3744,2850,2507284.0
overweight,4683,1887,2505605.0
equal,4238,3663,2504335.0
narendra,2600,1760,2503709.0
crore,2858,1181,2503630.0
cooking,4143,2534,2501594.0
accreditation,4434,1455,2501564.0
classified,4001,2781,2501363.0
median,4203,1599,2498016.0
nhi,2365,287,2497678.0
smile,3920,1920,2497539.0
administrator,4050,3023,2497248.0
care delivery,3706,2525,2497132.0
submitted,4676,3490,2494376.0
none,4494,3991,2493057.0
watching,5707,4831,2491846.0
ryan,4889,2788,2491210.0
dead,5709,4248,2488139.0
provincial,3437,2001,2487330.0
narendra modi,2571,1751,2486975.0
million american,6250,5000,2486703.0
deficiency,5101,2107,2484934.0
embrace,3437,2985,2483942.0
expert say,4912,4278,2480907.0
datasets,3270,2188,2480345.0
workflow,3695,2346,2480185.0
chan,4068,2317,2479357.0
harbor,4486,2701,2479212.0
salmonella,4303,1105,2478918.0
coordinate,3299,2747,2474995.0
dhabi,2610,529,2473362.0
abu dhabi,2610,529,2473362.0
progression,5219,3169,2473300.0
read full,2729,2484,2465636.0
management solution,2877,939,2464260.0
admission,4608,2435,2463445.0
care management,3158,1596,2462721.0
vary,4431,3874,2461688.0
nice,5754,4140,2461315.0
writer,4217,3692,2461036.0
guinea,3504,1035,2460907.0
description,4146,1971,2460404.0
creates,4054,3769,2458906.0
distance,4266,3024,2458536.0
preference,4263,2864,2457144.0
thing like,5533,4592,2456739.0
healthcare cost,4057,2805,2456508.0
lancet,4561,3059,2456485.0
blog,4332,2825,2456035.0
assessing,4243,3570,2455502.0
acip,3205,733,2454106.0
morbidity,4032,2993,2453434.0
alarming,4725,3974,2452595.0
advocating,4086,3478,2452270.0
