row_index,tag_name,persons,has_person
42653,public_health,"Casey Schachner, Lottie, Savannah, Brian Kemp, Sally Metzler, Allyson Hansen, Elsa, Moana",1
42654,public_health,"Nizhny Novgorod, Alexei Kuznetsov",1
42655,public_health,,0
42656,public_health,"Martinez, Nana Bala, William Ruto",1
42657,public_health,"Tutsi, Jaw Breakers, Harvey Wiley, Chris Castellina",1
42658,public_health,"Donald Trump, Megan Ranney, Carl Schmid, Alfredo Morabia, Nirav Shah",1
42659,health_campaign,"Nick, Bob Agnew, Charles Ledesma, Lisa Dwyer, Joe Biden, Donald Trump, Kamala Harri, Greg Clugston",1
42660,public_health,Thomas Schmitt,1
42661,public_health,"Rik Peeperkorn, Bureij, Mohamed Nahyan",1
42662,public_health,"Montana, Alex Mccollum, Alex, Lori Christenson, Sot Christenson, John, Joan Eikens, Taylor Richardson, Intro, John Henry, Knowingly, Tommy Gear-Burrow, John Joan, Henry Eikens, Taylor Jensen, Matti Olson, Matti, Sot Sparks",1
42663,public_health,"Robert Kennedy, Jackie Griffith, Kayla Hogan, Claire Hannan, Andrew Nixon, Rebecca Coyle, Georges Benjamin, Lisa Robertson",1
42664,public_health,"Eureka O'hara, Max, Chris",1
42665,public_health,"Chatib Basri, Sabin Nsanzimana",1
42666,public_health,"George Mensah, Sairam Parthasarathy, Joseph Bremner",1
42667,public_health,"Nathan Lo, William Schaffner",1
42668,public_health,"Healthy Beginnings, Yasmine Sherif",1
42669,public_health,,0
42670,public_health,"Healthy Beginnings, Yasmine Sherif",1
42671,public_health,"Robert Kennedy, Finney, Morton, Allen, Holmes, Bill Christian, Laura Ungar",1
42672,public_health,,0
42673,public_health,"Joe, Andrew, Daniela, Howard",1
42674,public_health,Rik Peeperkorn,1
42675,public_health,"Vaccinia Intravenous, Paul Williams, Equine, Richard Lindahl",1
42676,public_health,Jerry Reeves,1
42677,public_health,"Adam Katchmarchi, Tessa Clemens, Bill Ramos, Pools",1
42678,public_health,"Sten Vermund, Erik Tyrrell-Knott, Maggie Bartlett, Deborah Williamson, Al Ozonoff, Know Sooner, Jeff Miller",1
42679,public_health,"Donald Trump, Asem Malhotra, Bill Gates, Bill, Oscar Mayer, Kamala Harris, Lawrence Gostin, Margaret Chan",1
42680,public_health,"Steve Harrigan, Mandy Cohen, Karine Jean-Pierre, Wallen, Jalil Ali, Bujford Highway, Jones Road, Cpl Winderweedle, Gwinnett",1
42681,public_health,"Edin, James Vi, Affordable Packages",1
42682,world_health_leadership,Andrew Nixon,1
42683,public_health,"Donald Trump, Robert Kennedy, Tedros Ghebreyesus, Helen Bradford",1
42684,public_health,,0
42685,public_health,"John Lee, Peter Mccullough, W.",1
42686,public_health,Tedros Ghebreyesus,1
42687,public_health,"Sarah Booth, Jayanta Bhattacharya, Nancy Lamontagne, Liaison",1
42688,public_health,"Malaria Initiative, Mindy Mizell",1
42689,public_health,"Versus Bone-Level, Brescia, Tc, Advan Gtb-Tzero, Advan Srl, Via Linussio, Liechtenstein, Mombelli, Lang, Trombelli, Sample Size, Bop, Linkevicious Al, Windael, Vervake Al, Chan Al, Molina Al, Prot, Matteo, Sivia Marchetti, Cea, Dula, N., J. Loss, L., Hc. Clinical",1
42690,public_health,"Daniel Underwood, Andrew Bailey, Christopher Dunn, Laurie Arbor, Mary Kelly, Elsa Chang, Kira Eisner, Kiara, Kelly Rubleski",1
42691,public_health,"Hans Kluge, Antonio Guterres",1
42692,public_health,"Cotiviti, Koninklijke Nv, David Correa",1
42693,public_health,"Bill Gates, Cinex",1
42694,public_health,"Devi Sridhar, Sturgeon, Midlothian, Patrick Harvie, Azeem Majeed, Mike Tildesley",1
42695,public_health,"Bill Gates, Donald Trump, Robert Kennedy, Rubio, Scott Detrow, John Ketchum",1
42696,public_health,"Cater, Steve Inskeep, Michel Martin, Brian Mann, Brendan, Alex Kotowski, Krotolski, Krtulski, Bertha Madras, Bran Mann, Michelle Martin, Jen Gorecki",1
42697,public_health,"Measles Update, Craig Spencer",1
42698,public_health,"W. Ave, Robert Kennedy",1
42699,public_health,,0
42700,public_health,"Charles Schumer, Mike Snider",1
42701,public_health,"Healthy Streets, Healthy People, Garrett Charlottesville, Betsy Peyton, Wellaware",1
42702,public_health,"Hilton Head, Sasha Colby, Alex Orr, Alex",1
42703,public_health,"Emphysema, Jade Jackson, Twitter Iamjadejackson",1
42704,public_health,"Shankar Musunuri, Date",1
42705,public_health,"Lara Anton, Caitlin Rivers, Robert Kennedy, Katelyn Jetelina, Your Epidemiologist, Donald Trump, Franklin Graham, Mark Brennan, Tim Bishop",1
42706,public_health,"Windy, Tim, Waukee King, Jerry, Steve News, Roger Motors, Carshield, Depot, Aero Headley",1
42707,public_health,"Alex Sappok, Joe Trump, Bill Clinton, Barack Obama, Lady Trump, Peter Basile",1
42708,public_health,"Alene Kennedy, Catherine Ettman",1
42709,public_health,"Brooke Rollins, Megan Davis, Chrome, Michelle Cram, Rose",1
42710,public_health,"Michael Greger, Mary Harris",1
42711,public_health,Peter Chin-Hong,1
42712,public_health,"Marks, Robert Redfield, Joe Biden, Donald Trump",1
42713,public_health,"Ben, Jerry, George Floyd",1
42714,public_health,"Across Africa, Qatar Tribune",1
42715,public_health,"Lisa Price, Roslyn Daniels, Lunch, Dashaun Jackon, Esai, Sanofi-regeneron",1
42716,public_health,"Donald Trump, Badosa, Joe Biden",1
42717,public_health,"Gift Bundle, Relief Bundle, Marie Claire, Life Elements, Farmstead Ed",1
42718,public_health,"Fabrice Negotiations, Tedros Ghebreyesus",1
42719,public_health,"Joe Biden, Donald Trump",1
42720,public_health,"Bymary Kekatos, Zach Holbrooks, Robert Kennedy",1
42721,public_health,Sleaford,1
42722,public_health,"Steven Taylor, Ja, Julie Thomas",1
42723,public_health,"Paul Returns, Abbas Hussain, Wesley Wheeler, Bisaro, Siggi Olafsson, Paul, Abbas, Wes, Dorton, David Stetson, Jon Zinman, Daniel Speciale, Michael Freitag, Aaron Palash, Catherine Simon, Joele Frank",1
42724,health_campaign,"Amy Painter, Observed Therapy",1
42725,public_health,"Steelers Steelers, Alex Heismith, Chad Brendel, Keegan, Rocky Amans, Sean Gallagher, Matt Gates, Robert Junior, Donald Trump, Robert Kennedy, Brian Clark, Steve Rawley, Lateral, Dot, Covington, Rick Uchino, Nichols",1
42726,public_health,"Donald Trump, Joe Biden, Ryan, Carl Schmid, David Taffet",1
42727,public_health,Mandy Cohen,1
42728,public_health,"Matt Gaetz, Donald Trump, Chris, Robert Kennedy",1
42729,public_health,"Biden Milley, Joe Biden, Mark Milley, Anthony Fauci, Milley, Jane Smith, John Doe",1
42730,public_health,Silverio,1
42731,public_health,"Greg Abbott, John Press, Donald Trump, Robert Kennedy, Ben Baker, Larry Leitha, Rob Kelly, Kendall, Tom Green, Williamson, Aidan Duncan, Charles Hanson, Joshua Bickel, Jim Vertuno, John Hanna",1
42732,public_health,"Stephen Dobson, Aegypti Mosquito",1
42733,public_health,Lisa Cox,1
42734,public_health,Nick Staab,1
42735,health_campaign,,0
42736,public_health,"Siri Fox, Richard Blumenthal, Susan Lucci",1
42737,public_health,"Erik Swanson, Brodie Elementary, Leon Middle",1
42738,health_campaign,"Ismail Khan, Khyber Pakhtunkhwa",1
42739,public_health,"John Moore, Akiko Iwasaki, Ruth Link-Gelles, Isaac Bogoch, Ofer Levy, Weill Cornell",1
42740,public_health,"Fayez Abdelhadi, Umm Hamad, Wissam Al-Sekni, Sekni, Assem Al-Najjar, Erez, Angus Mcdowall, Peter Graff",1
42741,public_health,"Ethan Sherman, Jeremy, Ball Baltimore, Hall",1
42742,public_health,Donald Trump,1
42743,public_health,"Tim Mcgreevy, Yanni Papanikolaou, Eaters.i Bean, The Index, Rebecca Bratter, Bush",1
42744,public_health,"William Schaffner, Leana Wen",1
42745,public_health,"Ninez Ponce, James F., Judy Monroe, Alyce Adams",1
42746,public_health,"Mike, Eric Some",1
42747,public_health,Jean Kaseya,1
42748,public_health,"Jimmy Carter, Tedros Ghebreyesus, Carter, Tedros, Rosalynn Award, Rosalynn Carter, Carters",1
42749,public_health,"Cory Bush, Wesley Bell, Jamal Bowman, Ilhan Of, Rashida Talib, Congresswoman Omar, Nick Wu, Navajo, Station Ku, Ryan Heinz, Bonigrin, Nygren",1
42750,public_health,"Brayton Llp, Fazio Et, Environ, Jenny Houlroyd, Jane Fazio, Fazio Jc, Gandhi Sa, Al., Jama Med, Rose C, Mmwr Morb, Jama Med., Dashboard, Cavalin C, Hesa Mag, Semantha Norris, Adele Ferguson, Angus Thompson",1
42751,public_health,"Covid Dossier, Types, Covid Response, Deborah Birx, Michael Callahan, Robert Ms, Richard Hatchett, Matt Hepburn, Robert Kadlec, Carter Mecher, Mike Ryan, Covid Force, Roy Anderson, Tom Hurd, Thomas Waite, Simon Manley, Gen Frewen, Edward Holmes, Bill Blair, Counterterrorism, Covid Linked, Carsten Breuer, Hans-Ulrich Holtherm, Heiko Rottman-Grossner, Commissione Scientifica, Bonfiglio, Law, Radiological, Nuclear Response, Brownstone Fellow, Sasha Latypova, David Stockman",1
42752,public_health,,0
42753,public_health,,0
42754,public_health,"Donald Trump, Amy Mitchell, Robert Shiller, Hanaa, Apa Tameez, H.",1
42755,public_health,"Anthony Fauci, Rand Paul, Matt, Aubrey Jewett, John Arnold, Mike Patel",1
42756,public_health,"Rand Paul, Anthony Fauci, John Catsimatidis",1
42757,public_health,Zyn,1
42758,public_health,"Rock Foot, Rock Positano, Pat Davis",1
42759,public_health,"Gabriela Paz-Bailey, Sanofi Pasteur, Lulu Bravo",1
42760,public_health,"Steven Lamm, Derek Griffith",1
42761,public_health,"Kittayapong P, Jalichandra N, Audrey Lenhart, Kittayapong, Aegypti, Bang Khae, Khlong Prem, Pahol Yothin, Wat Suwan, Yim Prayoon, Perm Sap, Yeo",1
42762,public_health,"Joe Phaahla, Janice Kew",1
42763,public_health,"Vaccine I, Robert Kennedy, Mark, Peter Marx, Megan Carino, Amanda Hoover",1
42764,public_health,"Castro, Francisco, Reina, Rojas Lantigua",1
42765,public_health,"Derek Golding, Derek",1
42766,public_health,"Shalina Chatlani, Daniel Edney, Donald Trump, Josh Michaud, Robert Kennedy, Kelly Kimple, Susan Kansagra",1
42767,public_health,"Valentina Furlanetto, Pier Pasolini, Calvino, Sergio Zavoli, Franca Basaglia, Franco Basaglia, Giulio Bollati, Franco Rotelli, Rosa",1
42768,public_health,De Telegraaf,1
42769,public_health,"Donald Trump, Liechtenstein, Tedros Ghebreyesus, Paul Spiegel, Michael Osterholm",1
42770,public_health,Jesse Goodman,1
42771,world_health_leadership,"Donald Trump, Marco Rubio, Mike Waltz, Lee Zeldin, Divya, Lanny",1
42772,public_health,"Trump Argentina, Javier Milei, Donald Trump, Manuel Adorni",1
42773,public_health,"Donald Trump, Mehmet Oz, Janette Nesheiwat, Robert Kennedy, Pieter Cohen, Kyle Turk, Callum Hood, Ipsos, John Roulac, Lex Fridman, Joe Biden, Vivek Murthy, Erika Craft, David Kessler, Grace Sparks",1
42774,health_campaign,Marilyn Statue,1
42775,public_health,"Donald Trump, Tedros Ghebreyesus, Jennifer Rigby, Emma Farge, Hugh Lawson",1
42776,public_health,"Avian Concerns, Kathy Hochul, Richard Ball",1
42777,public_health,"Controller, Anr",1
42778,public_health,"Sergas, Mann, Whitney U, Kruskal Wallis, Wilcoxon, Latinos, Levy, Et Al., Hopkins, Et Al, Gargallo-Bernad Al., Powell, Nanditha Al., Novoa Santos, Gordin, Collins, Lancet, N., Ellefson, J., Girardi, Johnson, Kirk, Lundgren, Gill",1
42779,public_health,"Risk Stratification, Risk Assessment, Care Continuum, Koninklijke Nv",1
42780,public_health,"Christian Lindmeier, Gabrielle, Angus Macswan",1
42781,public_health,John Snow,1
42782,public_health,"Ronaldo Schemidt, Youri Benadjaoud",1
42783,public_health,"Donald Trump, Joe Biden, Fitch Solutions, Malaria Initiative",1
42784,public_health,,0
42785,public_health,"Dave Alley, Patrick Caster",1
42786,public_health,"Jennifer Nuzzo, David Gillum, Georges Benjamin",1
42787,public_health,,0
42788,public_health,"Robert Kennedy, Modified Ankara, David Dodd",1
42789,public_health,"Robert Kennedy, Maggie, Willie",1
42790,public_health,"Jessica Whitehawk, Alaska Suids, Nicole Jackson, Naomi Thyden, Janelle Palacios, Reade Quinton, Erin Ivie, Scott Greenberger",1
42791,public_health,"Chatham Kent, Lenda Reticop, Norma Domenico, Sam, Patricia Williams, Doug Ford, Lenda Ttop, Ethan Lang, Aileen Simon, The Ontario, Ren Zota, Tom",1
42792,world_health_leadership,"Donald Trump, Robert Kennedy, Madeleine Dean, Elsa, Brian Mann, Brian, Lisa, Nastia Voinovskya, Bells Larsen, Matthew Cove, Seck, Lister Elliott, Christian Tetzlaff, Neil Young, Jagskrikovski, Nastia Banowsky",1
42793,public_health,"Eaton Soil, Press Telegram, Adam Love, Nichole Quick",1
42794,public_health,"Dali, Bruce Gartner, Baltimore, Pvigna Bridge-Collapse, Olympic",1
42795,public_health,"Betterhelp, Mandrake, Belladonna, Nicotina, Tobaccos, Scorps",1
42796,public_health,"Bradley, Alexander Charney, Janet",1
42797,public_health,"Quick Home, Zhang Lijun, Zhang, Fan Yang",1
42798,public_health,"Lynn, Lara Anton, Devi Shastri",1
42799,public_health,"Rachael, Female Friend",1
42800,public_health,"Jillian Armstrong, Sunil Parikh",1
42801,public_health,,0
42802,public_health,"Zyn, Matthew Farrelly, Altria",1
42803,public_health,"Dickens, Motherhood, Helms, Kate Golic, Makeup Smearing, Tyrvaya",1
42804,public_health,Lorie List,1
42805,public_health,"Tai Forest, Patient Zero, Ellen Sirleaf, Barack Obama, Teresa Ramos, Thomas Duncan, Vinson, Craig Spencer, Thomas Frieden, Anthony Fauci, Ervebo",1
42806,public_health,Blair Hickok,1
42807,public_health,,0
42808,world_health_leadership,"Ilan Ezri, Aviva Sapir",1
42809,public_health,"Donald Trump, Clinton, Newt Gingrich, Joe Biden, Neera Tanden, Rex Tillerson, John Kelly, Jeff Sessions, Marco Rubio, Matt Gaetz, Tulsi Gabbard, Bashar Al-Assad, Putin, Robert Kennedy, Elon Musk, Vivek Ramaswamy",1
42810,public_health,"Kelseanna Hollis-Hansen, Dijon",1
42811,public_health,"Donald Trump, Trumps, Stobbe, Amanda Seitz, Matthew Lee, Ellen Knickmeyer",1
42812,public_health,"Juan Jaramillo, Joshua Drumm",1
42813,public_health,"Muir Gray, Charles Alessi, Larry Chambers, Fran",1
42814,public_health,"Sistan, Tasnim, Jaish Al-Zulm, Alireza Daliri, Baluchestan, Ali Ismail, Mohamed Al-Taishi, Alaa Nugud, Mohamed Dagalo, Adam Al-Hilu, Mega Channel, Chhea Keo, Cherdchai Chaivaivid, Donald Trump, Leo Sorokin",1
42815,public_health,"Christy Santhosh, Shounak Dasgupta",1
42816,public_health,"Anastasia Rakova, Nizhny Novgorod, Anton Lozin, Vladimir Shin",1
42817,public_health,"Luz Regil, Lusubilo Mwamakamba, Annie Locas",1
42818,public_health,Karen Kaplan,1
42819,public_health,"Shalina Chatlani, Kathy Edmonston, Bo Watson, Jim Justice, Tony Evers, John Edwards, Jeff Landry, Simon Haeder, Jennifer Herricks, Jill Hines, Edney, John Gaudet",1
42820,public_health,"Natasha Bagdasarian, Tim Boring",1
42821,public_health,"Saint Day, Saint Patrick, Melanie",1
42822,public_health,"George Packenham, Driver, Zach Miller",1
42823,public_health,"Bradley, Ahmad, Myself, Ackman",1
42824,public_health,"Amy Schumer, Beth",1
42825,public_health,"Malaria Vaccine, Malarvx, Steve Reed, Curt Malloy, James Davie, Marion Avril",1
42826,public_health,"Valeria Marquez, Roberto Alarcon, Juan Frangie, Tom Cruise, Donald Trump, Derrick Henry, Gavin Newsom, Bryson Dechmabeau, Robert Kennedy",1
42827,public_health,David Miscavige,1
42828,public_health,Dec Marijuana,1
42829,public_health,,0
42830,public_health,"Taika Waititi, Jimmy Yang, Lori Bergamotto, George, Robert Kennedy, Info Wars, Alex Jones, Mary Starts, Mary.",1
42831,public_health,"Turkana, Taquito Recall, Chicken Empanadas, Apple Empanadas, Lay",1
42832,public_health,"Shelley Capito, Monica, Tony, Jim Justice, Perry, Oak, Shah Lenny, Martinsburg, Shopify Lin, Craig Blair",1
42833,health_campaign,"Khushbu Sundar, Ram Mandir, Narendra Modi, Rn Ravi, Sri Ram, Ram Lalla",1
42834,public_health,,0
42835,public_health,"Nas Yadollahi, Doug Ford, Consumption Sites, Chris Moise, Meghan White, Hannah Jensen, Sylvia Jones",1
42836,public_health,,0
42837,public_health,Anthony Evans,1
42838,public_health,Mardan,1
42839,public_health,"Jennifer Nuzzo, Jane Greenhalgh",1
42840,public_health,"Shirley, Berg, Robbie Goldstein, Don, Donald Trump, Bill, Allison Cb, Vicki Barker, Sycamore, Daniel Graham, Adam Forths, Chris Conahan, Chris, Ron, Madison",1
42841,public_health,,0
42842,public_health,"Yazan Al-Kafarneh, Tedros Ghebreyesus, Yoav Gallant, Daniel Hagari",1
42843,public_health,"Yoga, Sanskrit, Narendra Modi, Kartavya Path",1
42844,public_health,John,1
42845,public_health,"Paulo Gomes, Ethel Maciel, Ribeiro, Vilza Costa, Follow Ap, Diane Jeantet",1
42846,public_health,Samuel-Roger Kamba,1
42847,public_health,,0
42848,public_health,"Quick Home, Zhang Lijun, Zhang, Fan Yang",1
42849,public_health,"Keenan L., Audette Mc, Kingdom Jc, Vm, Arch Obstet, Clin Nutr, Regan A, Leonard H, Simeoni Intrauterine, Gluckman Developmental, J Nutr, Nm, Renee, Trauma Network, Rogers Ce, Paul Ra, Allison Bj, Jenkin G, Miller Sl, Mol Endocrinol, Gagnon Placental, Jauniaux Pathophysiology, Philos Trans, R Sci, Liu Jl, Yakar S, Mouse Insulin, Ofir K, Boyd M, Gene Ther, Beards F, Greenwood Sl, Stevens A, Stepan H, Sillman J, Plgf, Chang Ei, Endocrinol Metab, Oliver Mh, Jaquiery Al, Espiner Ea, Harding Je, Balaji S, Omar K, Abd N, Taylor L, Wilson Rl, Front Physiol, Lampe K, Gupta Mk, Mol Dev, Sumser Ek, Fry Mv, Stephens Kk, Chuecos M, Alyssa Jones, Maupin A, Comp Physiol, Kropp J, Mol Reprod, Matushewski B, Richardson Bs, Reprod Sci, Nygard K, Morrison Jl, Botting Kj, Darby Jrt, David Al, Dyson Rm, Gatford Kl, Physiol, Physiol Zool, Roberts Ct, Sohlstrom Ai, Sohlstrom A, Kind Kl, Earl Ra, Khong Ty, Owens, J Physiol, Avey Mt, Baker M, Plos Biol, Spencer Te, Edwards Lj, Kauter Kg, Mcmillen Ic, Daniel Z, Marston L, Calvert Sa, Zhu S, Liu N, Liu F, Yan Identification, Shastri S, Sharma Intrauterine, Shin Ja, Lee Jy, Driver C, Reeves S, J Med, Ashworth M, Jeffrey I, Figueras F, Gratacos Update, De B, Chitano G, Godfrey K, Liefke J, Heijl C, Krebs C, Macara Lm, Bowman Aw, Greer Ia, Clin Nephrol, Chu Intrauterine, Jacobsen Gw, Anjum Physiology, Glucose Metabolism, Zerbe G, Cetin, Ferrari Mm, Pardi G, Sarkar P, Head K, Buss C, Johnston Zc, Bellingham M, Soffientini U, Bhattacharya S, Lewinn Kz, Stroud Lr, Molnar Be, Koenen Kc, Buka Sl, Int Epidemiol, Van Ocp, Babu, Siersma V, Mortensen El, Hedegaard M, Knudsen Le, Solomon E, Padmanabhan V, Martin Wn, Wang Ca, Matthews Sg, Mclaughlin Ce, Tsuda K, Adams Ce, George Ke, Health Aff, Drs Duvall, Mukesh Gupta, Khanh Huynh, Aditya Mahadevan, Jason Puglise, Erica Smith, Eunice Kennedy, Baylea Davenport, Rebecca Wilson, Springer Nature",1
42850,public_health,"Uzoma Asagwara, Geraldine Mason, Wab Kinew, Steve Lambert",1
42851,public_health,"Jean Kaseya, Bate Felix",1
42852,public_health,"Matthew Landry, Samuel Johnson",1
42853,public_health,Maseray Kamara,1
42854,health_campaign,"Peter, Suni Williams, Frank, Laura",1
42855,public_health,"Ahlia Kattan, Kattan, Mosab Nasser, Ahliah Kattan, Laura Swoboda, Sameer Khan",1
42856,public_health,"Cairns, Barlow Park, Brisbane, Emma Thomas, Bronwyn Farr, Blake Wilson",1
42857,health_campaign,"Bhagat Singh, Chandrashekhar Azad, Batukeshwar Dutt, Mahatma Phule, Savitri Phule, Swami Vivekananda, Ram Lalla, Yudh Kanda', Rama, Hindi, Swami Vivekanand, Atal Setu",1
42858,public_health,"Ron Desantis, Brett Kessler, Bill Sponsor, Kaylee Tuck, Robert Kennedy, Daniella Cava, Levine Cava, Freida Frisaro",1
42859,public_health,"Zhang Jianuo, Nusinersen, Ding Jie, Ding, Sun Jie, Li Xingling, Su Wei, Su",1
42860,health_campaign,"Bhupendra Patel, Narendra Modi, Vishala, Surendra Patel, Team Vishalla, Viksit Bharat, Ek Maa, Viksit Gujarat, Ragini Shah, Harish Bhimani, Jaimini Trivedi, Deepti Brahmbhatt, Japswini Shukla, Vihang Mehta, Satish Desai, Smita Sharma, Karan Patel, Jiya Bhatt, Tushar Shukla, Ilakshi Thakor, Bhupendrasinh Chudasama, Jitubhai Vaghani",1
